scope,reviewer,bank_vendor,subset,field,label,count,denominator,rate
source_bank_audit,glm52,M,positive,strategy,neither,0,20,0.0
source_bank_audit,glm52,M,positive,strategy,uncertain,0,20,0.0
source_bank_audit,glm52,M,positive,strategy,unknown,0,20,0.0
source_bank_audit,glm52,M,positive,commitment_increase,yes,20,20,1.0
source_bank_audit,glm52,M,positive,commitment_increase,no,0,20,0.0
source_bank_audit,glm52,M,positive,commitment_increase,uncertain,0,20,0.0
source_bank_audit,glm52,M,positive,commitment_increase,unknown,0,20,0.0
source_bank_audit,glm52,M,positive,unsupported_capability_claim,yes,9,20,0.45
source_bank_audit,glm52,M,positive,unsupported_capability_claim,no,11,20,0.55
source_bank_audit,glm52,M,positive,unsupported_capability_claim,uncertain,0,20,0.0
source_bank_audit,glm52,M,positive,unsupported_capability_claim,unknown,0,20,0.0
source_bank_audit,gemini_flash_lite,M,positive,strategy,consolidation,12,20,0.6
source_bank_audit,gemini_flash_lite,M,positive,strategy,specialization,0,20,0.0
source_bank_audit,gemini_flash_lite,M,positive,strategy,both,0,20,0.0
source_bank_audit,gemini_flash_lite,M,positive,strategy,neither,0,20,0.0
source_bank_audit,gemini_flash_lite,M,positive,strategy,uncertain,0,20,0.0
source_bank_audit,gemini_flash_lite,M,positive,strategy,unknown,8,20,0.4
source_bank_audit,gemini_flash_lite,M,positive,commitment_increase,yes,12,20,0.6
source_bank_audit,gemini_flash_lite,M,positive,commitment_increase,no,0,20,0.0
source_bank_audit,gemini_flash_lite,M,positive,commitment_increase,uncertain,0,20,0.0
source_bank_audit,gemini_flash_lite,M,positive,commitment_increase,unknown,8,20,0.4
source_bank_audit,gemini_flash_lite,M,positive,unsupported_capability_claim,yes,0,20,0.0
source_bank_audit,gemini_flash_lite,M,positive,unsupported_capability_claim,no,12,20,0.6
source_bank_audit,gemini_flash_lite,M,positive,unsupported_capability_claim,uncertain,0,20,0.0
source_bank_audit,gemini_flash_lite,M,positive,unsupported_capability_claim,unknown,8,20,0.4
source_bank_audit,glm52,M,contested,strategy,consolidation,17,20,0.85
source_bank_audit,glm52,M,contested,strategy,specialization,0,20,0.0
source_bank_audit,glm52,M,contested,strategy,both,0,20,0.0
source_bank_audit,glm52,M,contested,strategy,neither,2,20,0.1
source_bank_audit,glm52,M,contested,strategy,uncertain,1,20,0.05
source_bank_audit,glm52,M,contested,strategy,unknown,0,20,0.0
source_bank_audit,glm52,M,contested,commitment_increase,yes,20,20,1.0
source_bank_audit,glm52,M,contested,commitment_increase,no,0,20,0.0
source_bank_audit,glm52,M,contested,commitment_increase,uncertain,0,20,0.0
source_bank_audit,glm52,M,contested,commitment_increase,unknown,0,20,0.0
source_bank_audit,glm52,M,contested,unsupported_capability_claim,yes,13,20,0.65
source_bank_audit,glm52,M,contested,unsupported_capability_claim,no,7,20,0.35
source_bank_audit,glm52,M,contested,unsupported_capability_claim,uncertain,0,20,0.0
source_bank_audit,glm52,M,contested,unsupported_capability_claim,unknown,0,20,0.0
source_bank_audit,gemini_flash_lite,M,contested,strategy,consolidation,16,20,0.8
source_bank_audit,gemini_flash_lite,M,contested,strategy,specialization,0,20,0.0
source_bank_audit,gemini_flash_lite,M,contested,strategy,both,0,20,0.0
source_bank_audit,gemini_flash_lite,M,contested,strategy,neither,0,20,0.0
source_bank_audit,gemini_flash_lite,M,contested,strategy,uncertain,1,20,0.05
source_bank_audit,gemini_flash_lite,M,contested,strategy,unknown,3,20,0.15
source_bank_audit,gemini_flash_lite,M,contested,commitment_increase,yes,17,20,0.85
source_bank_audit,gemini_flash_lite,M,contested,commitment_increase,no,0,20,0.0
source_bank_audit,gemini_flash_lite,M,contested,commitment_increase,uncertain,0,20,0.0
source_bank_audit,gemini_flash_lite,M,contested,commitment_increase,unknown,3,20,0.15
source_bank_audit,gemini_flash_lite,M,contested,unsupported_capability_claim,yes,0,20,0.0
source_bank_audit,gemini_flash_lite,M,contested,unsupported_capability_claim,no,17,20,0.85
source_bank_audit,gemini_flash_lite,M,contested,unsupported_capability_claim,uncertain,0,20,0.0
source_bank_audit,gemini_flash_lite,M,contested,unsupported_capability_claim,unknown,3,20,0.15
source_bank_audit,glm52,M,named_not_live,strategy,consolidation,6,20,0.3
source_bank_audit,glm52,M,named_not_live,strategy,specialization,0,20,0.0
source_bank_audit,glm52,M,named_not_live,strategy,both,1,20,0.05
source_bank_audit,glm52,M,named_not_live,strategy,neither,12,20,0.6
source_bank_audit,glm52,M,named_not_live,strategy,uncertain,1,20,0.05
source_bank_audit,glm52,M,named_not_live,strategy,unknown,0,20,0.0
source_bank_audit,glm52,M,named_not_live,commitment_increase,yes,0,20,0.0
source_bank_audit,glm52,M,named_not_live,commitment_increase,no,20,20,1.0
source_bank_audit,glm52,M,named_not_live,commitment_increase,uncertain,0,20,0.0
source_bank_audit,glm52,M,named_not_live,commitment_increase,unknown,0,20,0.0
source_bank_audit,glm52,M,named_not_live,unsupported_capability_claim,yes,0,20,0.0
source_bank_audit,glm52,M,named_not_live,unsupported_capability_claim,no,20,20,1.0
source_bank_audit,glm52,M,named_not_live,unsupported_capability_claim,uncertain,0,20,0.0
source_bank_audit,glm52,M,named_not_live,unsupported_capability_claim,unknown,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_not_live,strategy,consolidation,5,20,0.25
source_bank_audit,gemini_flash_lite,M,named_not_live,strategy,specialization,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_not_live,strategy,both,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_not_live,strategy,neither,6,20,0.3
source_bank_audit,gemini_flash_lite,M,named_not_live,strategy,uncertain,8,20,0.4
source_bank_audit,gemini_flash_lite,M,named_not_live,strategy,unknown,1,20,0.05
source_bank_audit,gemini_flash_lite,M,named_not_live,commitment_increase,yes,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_not_live,commitment_increase,no,19,20,0.95
source_bank_audit,gemini_flash_lite,M,named_not_live,commitment_increase,uncertain,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_not_live,commitment_increase,unknown,1,20,0.05
source_bank_audit,gemini_flash_lite,M,named_not_live,unsupported_capability_claim,yes,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_not_live,unsupported_capability_claim,no,19,20,0.95
source_bank_audit,gemini_flash_lite,M,named_not_live,unsupported_capability_claim,uncertain,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_not_live,unsupported_capability_claim,unknown,1,20,0.05
source_bank_audit,glm52,M,named_wrong_direction,strategy,consolidation,2,20,0.1
source_bank_audit,glm52,M,named_wrong_direction,strategy,specialization,4,20,0.2
source_bank_audit,glm52,M,named_wrong_direction,strategy,both,0,20,0.0
source_bank_audit,glm52,M,named_wrong_direction,strategy,neither,13,20,0.65
source_bank_audit,glm52,M,named_wrong_direction,strategy,uncertain,1,20,0.05
source_bank_audit,glm52,M,named_wrong_direction,strategy,unknown,0,20,0.0
source_bank_audit,glm52,M,named_wrong_direction,commitment_increase,yes,1,20,0.05
source_bank_audit,glm52,M,named_wrong_direction,commitment_increase,no,19,20,0.95
source_bank_audit,glm52,M,named_wrong_direction,commitment_increase,uncertain,0,20,0.0
source_bank_audit,glm52,M,named_wrong_direction,commitment_increase,unknown,0,20,0.0
source_bank_audit,glm52,M,named_wrong_direction,unsupported_capability_claim,yes,0,20,0.0
source_bank_audit,glm52,M,named_wrong_direction,unsupported_capability_claim,no,20,20,1.0
source_bank_audit,glm52,M,named_wrong_direction,unsupported_capability_claim,uncertain,0,20,0.0
source_bank_audit,glm52,M,named_wrong_direction,unsupported_capability_claim,unknown,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,strategy,consolidation,1,20,0.05
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,strategy,specialization,6,20,0.3
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,strategy,both,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,strategy,neither,1,20,0.05
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,strategy,uncertain,9,20,0.45
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,strategy,unknown,3,20,0.15
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,commitment_increase,yes,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,commitment_increase,no,13,20,0.65
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,commitment_increase,uncertain,4,20,0.2
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,commitment_increase,unknown,3,20,0.15
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,unsupported_capability_claim,yes,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,unsupported_capability_claim,no,17,20,0.85
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,unsupported_capability_claim,uncertain,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_wrong_direction,unsupported_capability_claim,unknown,3,20,0.15
source_bank_audit,glm52,M,named_no_authority,strategy,consolidation,3,20,0.15
source_bank_audit,glm52,M,named_no_authority,strategy,specialization,0,20,0.0
source_bank_audit,glm52,M,named_no_authority,strategy,both,1,20,0.05
source_bank_audit,glm52,M,named_no_authority,strategy,neither,16,20,0.8
source_bank_audit,glm52,M,named_no_authority,strategy,uncertain,0,20,0.0
source_bank_audit,glm52,M,named_no_authority,strategy,unknown,0,20,0.0
source_bank_audit,glm52,M,named_no_authority,commitment_increase,yes,0,20,0.0
source_bank_audit,glm52,M,named_no_authority,commitment_increase,no,20,20,1.0
source_bank_audit,glm52,M,named_no_authority,commitment_increase,uncertain,0,20,0.0
source_bank_audit,glm52,M,named_no_authority,commitment_increase,unknown,0,20,0.0
source_bank_audit,glm52,M,named_no_authority,unsupported_capability_claim,yes,0,20,0.0
source_bank_audit,glm52,M,named_no_authority,unsupported_capability_claim,no,20,20,1.0
source_bank_audit,glm52,M,named_no_authority,unsupported_capability_claim,uncertain,0,20,0.0
source_bank_audit,glm52,M,named_no_authority,unsupported_capability_claim,unknown,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_no_authority,strategy,consolidation,1,20,0.05
source_bank_audit,gemini_flash_lite,M,named_no_authority,strategy,specialization,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_no_authority,strategy,both,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_no_authority,strategy,neither,1,20,0.05
source_bank_audit,gemini_flash_lite,M,named_no_authority,strategy,uncertain,14,20,0.7
source_bank_audit,gemini_flash_lite,M,named_no_authority,strategy,unknown,4,20,0.2
source_bank_audit,gemini_flash_lite,M,named_no_authority,commitment_increase,yes,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_no_authority,commitment_increase,no,8,20,0.4
source_bank_audit,gemini_flash_lite,M,named_no_authority,commitment_increase,uncertain,8,20,0.4
source_bank_audit,gemini_flash_lite,M,named_no_authority,commitment_increase,unknown,4,20,0.2
source_bank_audit,gemini_flash_lite,M,named_no_authority,unsupported_capability_claim,yes,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_no_authority,unsupported_capability_claim,no,16,20,0.8
source_bank_audit,gemini_flash_lite,M,named_no_authority,unsupported_capability_claim,uncertain,0,20,0.0
source_bank_audit,gemini_flash_lite,M,named_no_authority,unsupported_capability_claim,unknown,4,20,0.2
source_bank_audit,glm52,M,rival_leaning,strategy,consolidation,5,20,0.25
source_bank_audit,glm52,M,rival_leaning,strategy,specialization,0,20,0.0
source_bank_audit,glm52,M,rival_leaning,strategy,both,1,20,0.05
source_bank_audit,glm52,M,rival_leaning,strategy,neither,14,20,0.7
source_bank_audit,glm52,M,rival_leaning,strategy,uncertain,0,20,0.0
source_bank_audit,glm52,M,rival_leaning,strategy,unknown,0,20,0.0
source_bank_audit,glm52,M,rival_leaning,commitment_increase,yes,0,20,0.0
source_bank_audit,glm52,M,rival_leaning,commitment_increase,no,17,20,0.85
source_bank_audit,glm52,M,rival_leaning,commitment_increase,uncertain,3,20,0.15
source_bank_audit,glm52,M,rival_leaning,commitment_increase,unknown,0,20,0.0
source_bank_audit,glm52,M,rival_leaning,unsupported_capability_claim,yes,1,20,0.05
source_bank_audit,glm52,M,rival_leaning,unsupported_capability_claim,no,19,20,0.95
source_bank_audit,glm52,M,rival_leaning,unsupported_capability_claim,uncertain,0,20,0.0
source_bank_audit,glm52,M,rival_leaning,unsupported_capability_claim,unknown,0,20,0.0
source_bank_audit,gemini_flash_lite,M,rival_leaning,strategy,consolidation,3,20,0.15
source_bank_audit,gemini_flash_lite,M,rival_leaning,strategy,specialization,2,20,0.1
source_bank_audit,gemini_flash_lite,M,rival_leaning,strategy,both,0,20,0.0
source_bank_audit,gemini_flash_lite,M,rival_leaning,strategy,neither,0,20,0.0
source_bank_audit,gemini_flash_lite,M,rival_leaning,strategy,uncertain,13,20,0.65
source_bank_audit,gemini_flash_lite,M,rival_leaning,strategy,unknown,2,20,0.1
source_bank_audit,gemini_flash_lite,M,rival_leaning,commitment_increase,yes,3,20,0.15
source_bank_audit,gemini_flash_lite,M,rival_leaning,commitment_increase,no,9,20,0.45
source_bank_audit,gemini_flash_lite,M,rival_leaning,commitment_increase,uncertain,6,20,0.3
source_bank_audit,gemini_flash_lite,M,rival_leaning,commitment_increase,unknown,2,20,0.1
source_bank_audit,gemini_flash_lite,M,rival_leaning,unsupported_capability_claim,yes,0,20,0.0
source_bank_audit,gemini_flash_lite,M,rival_leaning,unsupported_capability_claim,no,18,20,0.9
source_bank_audit,gemini_flash_lite,M,rival_leaning,unsupported_capability_claim,uncertain,0,20,0.0
source_bank_audit,gemini_flash_lite,M,rival_leaning,unsupported_capability_claim,unknown,2,20,0.1
source_bank_audit,glm52,S,all,strategy,consolidation,43,120,0.35833333333333334
source_bank_audit,glm52,S,all,strategy,specialization,22,120,0.18333333333333332
source_bank_audit,glm52,S,all,strategy,both,4,120,0.03333333333333333
source_bank_audit,glm52,S,all,strategy,neither,47,120,0.39166666666666666
source_bank_audit,glm52,S,all,strategy,uncertain,3,120,0.025
source_bank_audit,glm52,S,all,strategy,unknown,1,120,0.008333333333333333
source_bank_audit,glm52,S,all,commitment_increase,yes,45,120,0.375
source_bank_audit,glm52,S,all,commitment_increase,no,66,120,0.55
source_bank_audit,glm52,S,all,commitment_increase,uncertain,8,120,0.06666666666666667
source_bank_audit,glm52,S,all,commitment_increase,unknown,1,120,0.008333333333333333
source_bank_audit,glm52,S,all,unsupported_capability_claim,yes,22,120,0.18333333333333332
source_bank_audit,glm52,S,all,unsupported_capability_claim,no,97,120,0.8083333333333333
source_bank_audit,glm52,S,all,unsupported_capability_claim,uncertain,0,120,0.0
source_bank_audit,glm52,S,all,unsupported_capability_claim,unknown,1,120,0.008333333333333333
source_bank_audit,gemini_flash_lite,S,all,strategy,consolidation,37,120,0.30833333333333335
source_bank_audit,gemini_flash_lite,S,all,strategy,specialization,17,120,0.14166666666666666
source_bank_audit,gemini_flash_lite,S,all,strategy,both,0,120,0.0
source_bank_audit,gemini_flash_lite,S,all,strategy,neither,11,120,0.09166666666666666
source_bank_audit,gemini_flash_lite,S,all,strategy,uncertain,38,120,0.31666666666666665
source_bank_audit,gemini_flash_lite,S,all,strategy,unknown,17,120,0.14166666666666666
source_bank_audit,gemini_flash_lite,S,all,commitment_increase,yes,37,120,0.30833333333333335
source_bank_audit,gemini_flash_lite,S,all,commitment_increase,no,41,120,0.3416666666666667
source_bank_audit,gemini_flash_lite,S,all,commitment_increase,uncertain,25,120,0.20833333333333334
source_bank_audit,gemini_flash_lite,S,all,commitment_increase,unknown,17,120,0.14166666666666666
source_bank_audit,gemini_flash_lite,S,all,unsupported_capability_claim,yes,0,120,0.0
source_bank_audit,gemini_flash_lite,S,all,unsupported_capability_claim,no,103,120,0.8583333333333333
source_bank_audit,gemini_flash_lite,S,all,unsupported_capability_claim,uncertain,0,120,0.0
