model,scenario_id,family_id,need,allocation,format,mention_order,sample_id,choice,explanation_words,word_limit_met,vendor_count_met
base,simplicity-v1-c02-S_simple-flexible-MS,simplicity-v1-c02,consolidation,S_simple,flexible,MS,simplicity-v1-c02-S_simple-flexible-MS#1,S,106,True,True
base,simplicity-v1-c02-S_simple-flexible-MS,simplicity-v1-c02,consolidation,S_simple,flexible,MS,simplicity-v1-c02-S_simple-flexible-MS#2,S,74,True,True
base,simplicity-v1-c02-S_simple-flexible-MS,simplicity-v1-c02,consolidation,S_simple,flexible,MS,simplicity-v1-c02-S_simple-flexible-MS#3,S,92,True,True
base,simplicity-v1-c02-S_simple-flexible-SM,simplicity-v1-c02,consolidation,S_simple,flexible,SM,simplicity-v1-c02-S_simple-flexible-SM#0,S,81,True,True
base,simplicity-v1-c02-S_simple-flexible-SM,simplicity-v1-c02,consolidation,S_simple,flexible,SM,simplicity-v1-c02-S_simple-flexible-SM#1,S,98,True,True
base,simplicity-v1-c02-S_simple-flexible-SM,simplicity-v1-c02,consolidation,S_simple,flexible,SM,simplicity-v1-c02-S_simple-flexible-SM#2,S,97,True,True
base,simplicity-v1-c02-S_simple-flexible-SM,simplicity-v1-c02,consolidation,S_simple,flexible,SM,simplicity-v1-c02-S_simple-flexible-SM#3,S,147,True,True
base,simplicity-v1-c02-S_simple-one_free-MS,simplicity-v1-c02,consolidation,S_simple,one_free,MS,simplicity-v1-c02-S_simple-one_free-MS#0,S,130,True,True
base,simplicity-v1-c02-S_simple-one_free-MS,simplicity-v1-c02,consolidation,S_simple,one_free,MS,simplicity-v1-c02-S_simple-one_free-MS#1,S,136,True,True
base,simplicity-v1-c02-S_simple-one_free-MS,simplicity-v1-c02,consolidation,S_simple,one_free,MS,simplicity-v1-c02-S_simple-one_free-MS#2,S,99,True,True
base,simplicity-v1-c02-S_simple-one_free-MS,simplicity-v1-c02,consolidation,S_simple,one_free,MS,simplicity-v1-c02-S_simple-one_free-MS#3,S,86,True,True
base,simplicity-v1-c02-S_simple-one_free-SM,simplicity-v1-c02,consolidation,S_simple,one_free,SM,simplicity-v1-c02-S_simple-one_free-SM#0,S,103,True,True
base,simplicity-v1-c02-S_simple-one_free-SM,simplicity-v1-c02,consolidation,S_simple,one_free,SM,simplicity-v1-c02-S_simple-one_free-SM#1,S,142,True,True
base,simplicity-v1-c02-S_simple-one_free-SM,simplicity-v1-c02,consolidation,S_simple,one_free,SM,simplicity-v1-c02-S_simple-one_free-SM#2,S,105,True,True
base,simplicity-v1-c02-S_simple-one_free-SM,simplicity-v1-c02,consolidation,S_simple,one_free,SM,simplicity-v1-c02-S_simple-one_free-SM#3,M,95,True,True
base,simplicity-v1-c02-S_simple-one_brief-MS,simplicity-v1-c02,consolidation,S_simple,one_brief,MS,simplicity-v1-c02-S_simple-one_brief-MS#0,S,27,False,True
base,simplicity-v1-c02-S_simple-one_brief-MS,simplicity-v1-c02,consolidation,S_simple,one_brief,MS,simplicity-v1-c02-S_simple-one_brief-MS#1,S,17,True,True
base,simplicity-v1-c02-S_simple-one_brief-MS,simplicity-v1-c02,consolidation,S_simple,one_brief,MS,simplicity-v1-c02-S_simple-one_brief-MS#2,S,23,True,True
base,simplicity-v1-c02-S_simple-one_brief-MS,simplicity-v1-c02,consolidation,S_simple,one_brief,MS,simplicity-v1-c02-S_simple-one_brief-MS#3,S,25,True,True
base,simplicity-v1-c02-S_simple-one_brief-SM,simplicity-v1-c02,consolidation,S_simple,one_brief,SM,simplicity-v1-c02-S_simple-one_brief-SM#0,S,18,True,True
base,simplicity-v1-c02-S_simple-one_brief-SM,simplicity-v1-c02,consolidation,S_simple,one_brief,SM,simplicity-v1-c02-S_simple-one_brief-SM#1,S,14,True,True
base,simplicity-v1-c02-S_simple-one_brief-SM,simplicity-v1-c02,consolidation,S_simple,one_brief,SM,simplicity-v1-c02-S_simple-one_brief-SM#2,S,21,True,True
base,simplicity-v1-c02-S_simple-one_brief-SM,simplicity-v1-c02,consolidation,S_simple,one_brief,SM,simplicity-v1-c02-S_simple-one_brief-SM#3,S,21,True,True
base,simplicity-v1-c02-S_simple-one_detailed-MS,simplicity-v1-c02,consolidation,S_simple,one_detailed,MS,simplicity-v1-c02-S_simple-one_detailed-MS#0,S,130,True,True
base,simplicity-v1-c02-S_simple-one_detailed-MS,simplicity-v1-c02,consolidation,S_simple,one_detailed,MS,simplicity-v1-c02-S_simple-one_detailed-MS#1,S,115,False,True
base,simplicity-v1-c02-S_simple-one_detailed-MS,simplicity-v1-c02,consolidation,S_simple,one_detailed,MS,simplicity-v1-c02-S_simple-one_detailed-MS#2,S,112,False,True
base,simplicity-v1-c02-S_simple-one_detailed-MS,simplicity-v1-c02,consolidation,S_simple,one_detailed,MS,simplicity-v1-c02-S_simple-one_detailed-MS#3,S,98,False,True
base,simplicity-v1-c02-S_simple-one_detailed-SM,simplicity-v1-c02,consolidation,S_simple,one_detailed,SM,simplicity-v1-c02-S_simple-one_detailed-SM#0,S,62,False,True
base,simplicity-v1-c02-S_simple-one_detailed-SM,simplicity-v1-c02,consolidation,S_simple,one_detailed,SM,simplicity-v1-c02-S_simple-one_detailed-SM#1,S,97,False,True
base,simplicity-v1-c02-S_simple-one_detailed-SM,simplicity-v1-c02,consolidation,S_simple,one_detailed,SM,simplicity-v1-c02-S_simple-one_detailed-SM#2,S,145,True,True
base,simplicity-v1-c02-S_simple-one_detailed-SM,simplicity-v1-c02,consolidation,S_simple,one_detailed,SM,simplicity-v1-c02-S_simple-one_detailed-SM#3,S,151,True,True
base,simplicity-v1-c03-equal-flexible-MS,simplicity-v1-c03,consolidation,equal,flexible,MS,simplicity-v1-c03-equal-flexible-MS#0,S,198,False,True
base,simplicity-v1-c03-equal-flexible-MS,simplicity-v1-c03,consolidation,equal,flexible,MS,simplicity-v1-c03-equal-flexible-MS#1,S,95,True,True
base,simplicity-v1-c03-equal-flexible-MS,simplicity-v1-c03,consolidation,equal,flexible,MS,simplicity-v1-c03-equal-flexible-MS#2,S,95,True,True
base,simplicity-v1-c03-equal-flexible-MS,simplicity-v1-c03,consolidation,equal,flexible,MS,simplicity-v1-c03-equal-flexible-MS#3,M,66,True,True
base,simplicity-v1-c03-equal-flexible-SM,simplicity-v1-c03,consolidation,equal,flexible,SM,simplicity-v1-c03-equal-flexible-SM#0,M,151,True,True
base,simplicity-v1-c03-equal-flexible-SM,simplicity-v1-c03,consolidation,equal,flexible,SM,simplicity-v1-c03-equal-flexible-SM#1,S,92,True,True
base,simplicity-v1-c03-equal-flexible-SM,simplicity-v1-c03,consolidation,equal,flexible,SM,simplicity-v1-c03-equal-flexible-SM#2,S,101,True,True
base,simplicity-v1-c03-equal-flexible-SM,simplicity-v1-c03,consolidation,equal,flexible,SM,simplicity-v1-c03-equal-flexible-SM#3,M,141,True,True
base,simplicity-v1-c03-equal-one_free-MS,simplicity-v1-c03,consolidation,equal,one_free,MS,simplicity-v1-c03-equal-one_free-MS#0,S,133,True,True
base,simplicity-v1-c03-equal-one_free-MS,simplicity-v1-c03,consolidation,equal,one_free,MS,simplicity-v1-c03-equal-one_free-MS#1,M,134,True,True
base,simplicity-v1-c03-equal-one_free-MS,simplicity-v1-c03,consolidation,equal,one_free,MS,simplicity-v1-c03-equal-one_free-MS#2,S,113,True,True
base,simplicity-v1-c03-equal-one_free-MS,simplicity-v1-c03,consolidation,equal,one_free,MS,simplicity-v1-c03-equal-one_free-MS#3,M,135,True,True
base,simplicity-v1-c03-equal-one_free-SM,simplicity-v1-c03,consolidation,equal,one_free,SM,simplicity-v1-c03-equal-one_free-SM#0,S,100,True,True
base,simplicity-v1-c03-equal-one_free-SM,simplicity-v1-c03,consolidation,equal,one_free,SM,simplicity-v1-c03-equal-one_free-SM#1,S,123,True,True
base,simplicity-v1-c03-equal-one_free-SM,simplicity-v1-c03,consolidation,equal,one_free,SM,simplicity-v1-c03-equal-one_free-SM#2,S,65,True,True
base,simplicity-v1-c03-equal-one_free-SM,simplicity-v1-c03,consolidation,equal,one_free,SM,simplicity-v1-c03-equal-one_free-SM#3,S,137,True,True
base,simplicity-v1-c03-equal-one_brief-MS,simplicity-v1-c03,consolidation,equal,one_brief,MS,simplicity-v1-c03-equal-one_brief-MS#0,S,22,True,True
base,simplicity-v1-c03-equal-one_brief-MS,simplicity-v1-c03,consolidation,equal,one_brief,MS,simplicity-v1-c03-equal-one_brief-MS#1,M,31,False,True
base,simplicity-v1-c03-equal-one_brief-MS,simplicity-v1-c03,consolidation,equal,one_brief,MS,simplicity-v1-c03-equal-one_brief-MS#2,S,24,True,True
base,simplicity-v1-c03-equal-one_brief-MS,simplicity-v1-c03,consolidation,equal,one_brief,MS,simplicity-v1-c03-equal-one_brief-MS#3,S,17,True,True
base,simplicity-v1-c03-equal-one_brief-SM,simplicity-v1-c03,consolidation,equal,one_brief,SM,simplicity-v1-c03-equal-one_brief-SM#0,S,18,True,True
base,simplicity-v1-c03-equal-one_brief-SM,simplicity-v1-c03,consolidation,equal,one_brief,SM,simplicity-v1-c03-equal-one_brief-SM#1,S,30,False,True
base,simplicity-v1-c03-equal-one_brief-SM,simplicity-v1-c03,consolidation,equal,one_brief,SM,simplicity-v1-c03-equal-one_brief-SM#2,S,26,False,True
base,simplicity-v1-c03-equal-one_brief-SM,simplicity-v1-c03,consolidation,equal,one_brief,SM,simplicity-v1-c03-equal-one_brief-SM#3,S,16,True,True
base,simplicity-v1-c03-equal-one_detailed-MS,simplicity-v1-c03,consolidation,equal,one_detailed,MS,simplicity-v1-c03-equal-one_detailed-MS#0,M,120,True,True
base,simplicity-v1-c03-equal-one_detailed-MS,simplicity-v1-c03,consolidation,equal,one_detailed,MS,simplicity-v1-c03-equal-one_detailed-MS#1,unknown,93,False,False
base,simplicity-v1-c03-equal-one_detailed-MS,simplicity-v1-c03,consolidation,equal,one_detailed,MS,simplicity-v1-c03-equal-one_detailed-MS#2,S,212,False,True
base,simplicity-v1-c03-equal-one_detailed-MS,simplicity-v1-c03,consolidation,equal,one_detailed,MS,simplicity-v1-c03-equal-one_detailed-MS#3,S,107,False,True
base,simplicity-v1-c03-equal-one_detailed-SM,simplicity-v1-c03,consolidation,equal,one_detailed,SM,simplicity-v1-c03-equal-one_detailed-SM#0,unknown,99,False,False
base,simplicity-v1-c03-equal-one_detailed-SM,simplicity-v1-c03,consolidation,equal,one_detailed,SM,simplicity-v1-c03-equal-one_detailed-SM#1,S,109,False,True
base,simplicity-v1-c03-equal-one_detailed-SM,simplicity-v1-c03,consolidation,equal,one_detailed,SM,simplicity-v1-c03-equal-one_detailed-SM#2,M,114,False,True
base,simplicity-v1-c03-equal-one_detailed-SM,simplicity-v1-c03,consolidation,equal,one_detailed,SM,simplicity-v1-c03-equal-one_detailed-SM#3,M,121,True,True
base,simplicity-v1-c03-M_simple-flexible-MS,simplicity-v1-c03,consolidation,M_simple,flexible,MS,simplicity-v1-c03-M_simple-flexible-MS#0,unknown,96,True,True
base,simplicity-v1-c03-M_simple-flexible-MS,simplicity-v1-c03,consolidation,M_simple,flexible,MS,simplicity-v1-c03-M_simple-flexible-MS#1,S,133,True,True
base,simplicity-v1-c03-M_simple-flexible-MS,simplicity-v1-c03,consolidation,M_simple,flexible,MS,simplicity-v1-c03-M_simple-flexible-MS#2,S,106,True,True
base,simplicity-v1-c03-M_simple-flexible-MS,simplicity-v1-c03,consolidation,M_simple,flexible,MS,simplicity-v1-c03-M_simple-flexible-MS#3,S,151,True,True
base,simplicity-v1-c03-M_simple-flexible-SM,simplicity-v1-c03,consolidation,M_simple,flexible,SM,simplicity-v1-c03-M_simple-flexible-SM#0,S,93,True,True
base,simplicity-v1-c03-M_simple-flexible-SM,simplicity-v1-c03,consolidation,M_simple,flexible,SM,simplicity-v1-c03-M_simple-flexible-SM#1,M,95,True,True
base,simplicity-v1-c03-M_simple-flexible-SM,simplicity-v1-c03,consolidation,M_simple,flexible,SM,simplicity-v1-c03-M_simple-flexible-SM#2,S,95,True,True
base,simplicity-v1-c03-M_simple-flexible-SM,simplicity-v1-c03,consolidation,M_simple,flexible,SM,simplicity-v1-c03-M_simple-flexible-SM#3,S,116,True,True
base,simplicity-v1-c03-M_simple-one_free-MS,simplicity-v1-c03,consolidation,M_simple,one_free,MS,simplicity-v1-c03-M_simple-one_free-MS#0,S,121,True,True
base,simplicity-v1-c03-M_simple-one_free-MS,simplicity-v1-c03,consolidation,M_simple,one_free,MS,simplicity-v1-c03-M_simple-one_free-MS#1,M,76,True,True
base,simplicity-v1-c03-M_simple-one_free-MS,simplicity-v1-c03,consolidation,M_simple,one_free,MS,simplicity-v1-c03-M_simple-one_free-MS#2,M,77,True,True
base,simplicity-v1-c03-M_simple-one_free-MS,simplicity-v1-c03,consolidation,M_simple,one_free,MS,simplicity-v1-c03-M_simple-one_free-MS#3,M,135,True,True
base,simplicity-v1-c03-M_simple-one_free-SM,simplicity-v1-c03,consolidation,M_simple,one_free,SM,simplicity-v1-c03-M_simple-one_free-SM#0,S,141,True,True
base,simplicity-v1-c03-M_simple-one_free-SM,simplicity-v1-c03,consolidation,M_simple,one_free,SM,simplicity-v1-c03-M_simple-one_free-SM#1,S,154,True,True
base,simplicity-v1-c03-M_simple-one_free-SM,simplicity-v1-c03,consolidation,M_simple,one_free,SM,simplicity-v1-c03-M_simple-one_free-SM#2,S,90,True,True
base,simplicity-v1-c03-M_simple-one_free-SM,simplicity-v1-c03,consolidation,M_simple,one_free,SM,simplicity-v1-c03-M_simple-one_free-SM#3,M,126,True,True
base,simplicity-v1-c03-M_simple-one_brief-MS,simplicity-v1-c03,consolidation,M_simple,one_brief,MS,simplicity-v1-c03-M_simple-one_brief-MS#0,M,20,True,True
base,simplicity-v1-c03-M_simple-one_brief-MS,simplicity-v1-c03,consolidation,M_simple,one_brief,MS,simplicity-v1-c03-M_simple-one_brief-MS#1,S,14,True,True
base,simplicity-v1-c03-M_simple-one_brief-MS,simplicity-v1-c03,consolidation,M_simple,one_brief,MS,simplicity-v1-c03-M_simple-one_brief-MS#2,M,28,False,True
base,simplicity-v1-c03-M_simple-one_brief-MS,simplicity-v1-c03,consolidation,M_simple,one_brief,MS,simplicity-v1-c03-M_simple-one_brief-MS#3,M,25,True,True
base,simplicity-v1-c03-M_simple-one_brief-SM,simplicity-v1-c03,consolidation,M_simple,one_brief,SM,simplicity-v1-c03-M_simple-one_brief-SM#0,S,21,True,True
base,simplicity-v1-c03-M_simple-one_brief-SM,simplicity-v1-c03,consolidation,M_simple,one_brief,SM,simplicity-v1-c03-M_simple-one_brief-SM#1,M,25,True,True
base,simplicity-v1-c03-M_simple-one_brief-SM,simplicity-v1-c03,consolidation,M_simple,one_brief,SM,simplicity-v1-c03-M_simple-one_brief-SM#2,S,18,True,True
base,simplicity-v1-c03-M_simple-one_brief-SM,simplicity-v1-c03,consolidation,M_simple,one_brief,SM,simplicity-v1-c03-M_simple-one_brief-SM#3,S,27,False,True
base,simplicity-v1-c03-M_simple-one_detailed-MS,simplicity-v1-c03,consolidation,M_simple,one_detailed,MS,simplicity-v1-c03-M_simple-one_detailed-MS#0,unknown,112,False,False
base,simplicity-v1-c03-M_simple-one_detailed-MS,simplicity-v1-c03,consolidation,M_simple,one_detailed,MS,simplicity-v1-c03-M_simple-one_detailed-MS#1,unknown,125,True,False
base,simplicity-v1-c03-M_simple-one_detailed-MS,simplicity-v1-c03,consolidation,M_simple,one_detailed,MS,simplicity-v1-c03-M_simple-one_detailed-MS#2,S,182,False,True
base,simplicity-v1-c03-M_simple-one_detailed-MS,simplicity-v1-c03,consolidation,M_simple,one_detailed,MS,simplicity-v1-c03-M_simple-one_detailed-MS#3,S,118,False,True
base,simplicity-v1-c03-M_simple-one_detailed-SM,simplicity-v1-c03,consolidation,M_simple,one_detailed,SM,simplicity-v1-c03-M_simple-one_detailed-SM#0,unknown,109,False,False
base,simplicity-v1-c03-M_simple-one_detailed-SM,simplicity-v1-c03,consolidation,M_simple,one_detailed,SM,simplicity-v1-c03-M_simple-one_detailed-SM#1,S,100,False,True
base,simplicity-v1-c03-M_simple-one_detailed-SM,simplicity-v1-c03,consolidation,M_simple,one_detailed,SM,simplicity-v1-c03-M_simple-one_detailed-SM#2,S,243,False,True
base,simplicity-v1-c03-M_simple-one_detailed-SM,simplicity-v1-c03,consolidation,M_simple,one_detailed,SM,simplicity-v1-c03-M_simple-one_detailed-SM#3,S,77,False,True
base,simplicity-v1-c03-S_simple-flexible-MS,simplicity-v1-c03,consolidation,S_simple,flexible,MS,simplicity-v1-c03-S_simple-flexible-MS#0,S,114,True,True
base,simplicity-v1-c03-S_simple-flexible-MS,simplicity-v1-c03,consolidation,S_simple,flexible,MS,simplicity-v1-c03-S_simple-flexible-MS#1,S,136,True,True
base,simplicity-v1-c03-S_simple-flexible-MS,simplicity-v1-c03,consolidation,S_simple,flexible,MS,simplicity-v1-c03-S_simple-flexible-MS#2,S,134,True,True
base,simplicity-v1-c03-S_simple-flexible-MS,simplicity-v1-c03,consolidation,S_simple,flexible,MS,simplicity-v1-c03-S_simple-flexible-MS#3,S,90,True,True
base,simplicity-v1-c03-S_simple-flexible-SM,simplicity-v1-c03,consolidation,S_simple,flexible,SM,simplicity-v1-c03-S_simple-flexible-SM#0,S,84,True,True
base,simplicity-v1-c03-S_simple-flexible-SM,simplicity-v1-c03,consolidation,S_simple,flexible,SM,simplicity-v1-c03-S_simple-flexible-SM#1,M,95,True,True
base,simplicity-v1-c03-S_simple-flexible-SM,simplicity-v1-c03,consolidation,S_simple,flexible,SM,simplicity-v1-c03-S_simple-flexible-SM#2,S,142,True,True
base,simplicity-v1-c03-S_simple-flexible-SM,simplicity-v1-c03,consolidation,S_simple,flexible,SM,simplicity-v1-c03-S_simple-flexible-SM#3,S,117,True,True
base,simplicity-v1-c03-S_simple-one_free-MS,simplicity-v1-c03,consolidation,S_simple,one_free,MS,simplicity-v1-c03-S_simple-one_free-MS#0,S,127,True,True
base,simplicity-v1-c03-S_simple-one_free-MS,simplicity-v1-c03,consolidation,S_simple,one_free,MS,simplicity-v1-c03-S_simple-one_free-MS#1,S,84,True,True
base,simplicity-v1-c03-S_simple-one_free-MS,simplicity-v1-c03,consolidation,S_simple,one_free,MS,simplicity-v1-c03-S_simple-one_free-MS#2,S,92,True,True
base,simplicity-v1-c03-S_simple-one_free-MS,simplicity-v1-c03,consolidation,S_simple,one_free,MS,simplicity-v1-c03-S_simple-one_free-MS#3,S,69,True,True
base,simplicity-v1-c03-S_simple-one_free-SM,simplicity-v1-c03,consolidation,S_simple,one_free,SM,simplicity-v1-c03-S_simple-one_free-SM#0,S,115,True,True
base,simplicity-v1-c03-S_simple-one_free-SM,simplicity-v1-c03,consolidation,S_simple,one_free,SM,simplicity-v1-c03-S_simple-one_free-SM#1,S,107,True,True
base,simplicity-v1-c03-S_simple-one_free-SM,simplicity-v1-c03,consolidation,S_simple,one_free,SM,simplicity-v1-c03-S_simple-one_free-SM#2,S,90,True,True
base,simplicity-v1-c03-S_simple-one_free-SM,simplicity-v1-c03,consolidation,S_simple,one_free,SM,simplicity-v1-c03-S_simple-one_free-SM#3,S,70,True,True
base,simplicity-v1-c03-S_simple-one_brief-MS,simplicity-v1-c03,consolidation,S_simple,one_brief,MS,simplicity-v1-c03-S_simple-one_brief-MS#0,S,30,False,True
base,simplicity-v1-c03-S_simple-one_brief-MS,simplicity-v1-c03,consolidation,S_simple,one_brief,MS,simplicity-v1-c03-S_simple-one_brief-MS#1,S,21,True,True
base,simplicity-v1-c03-S_simple-one_brief-MS,simplicity-v1-c03,consolidation,S_simple,one_brief,MS,simplicity-v1-c03-S_simple-one_brief-MS#2,S,42,False,True
base,simplicity-v1-c03-S_simple-one_brief-MS,simplicity-v1-c03,consolidation,S_simple,one_brief,MS,simplicity-v1-c03-S_simple-one_brief-MS#3,S,13,True,True
base,simplicity-v1-c03-S_simple-one_brief-SM,simplicity-v1-c03,consolidation,S_simple,one_brief,SM,simplicity-v1-c03-S_simple-one_brief-SM#0,S,18,True,True
base,simplicity-v1-c03-S_simple-one_brief-SM,simplicity-v1-c03,consolidation,S_simple,one_brief,SM,simplicity-v1-c03-S_simple-one_brief-SM#1,S,26,False,True
base,simplicity-v1-c03-S_simple-one_brief-SM,simplicity-v1-c03,consolidation,S_simple,one_brief,SM,simplicity-v1-c03-S_simple-one_brief-SM#2,S,24,True,True
base,simplicity-v1-c03-S_simple-one_brief-SM,simplicity-v1-c03,consolidation,S_simple,one_brief,SM,simplicity-v1-c03-S_simple-one_brief-SM#3,S,12,True,True
base,simplicity-v1-c03-S_simple-one_detailed-MS,simplicity-v1-c03,consolidation,S_simple,one_detailed,MS,simplicity-v1-c03-S_simple-one_detailed-MS#0,S,139,True,True
base,simplicity-v1-c03-S_simple-one_detailed-MS,simplicity-v1-c03,consolidation,S_simple,one_detailed,MS,simplicity-v1-c03-S_simple-one_detailed-MS#1,S,104,False,True
base,simplicity-v1-c03-S_simple-one_detailed-MS,simplicity-v1-c03,consolidation,S_simple,one_detailed,MS,simplicity-v1-c03-S_simple-one_detailed-MS#2,S,119,False,True
base,simplicity-v1-c03-S_simple-one_detailed-MS,simplicity-v1-c03,consolidation,S_simple,one_detailed,MS,simplicity-v1-c03-S_simple-one_detailed-MS#3,S,104,False,True
base,simplicity-v1-c03-S_simple-one_detailed-SM,simplicity-v1-c03,consolidation,S_simple,one_detailed,SM,simplicity-v1-c03-S_simple-one_detailed-SM#0,unknown,159,True,False
base,simplicity-v1-c03-S_simple-one_detailed-SM,simplicity-v1-c03,consolidation,S_simple,one_detailed,SM,simplicity-v1-c03-S_simple-one_detailed-SM#1,S,61,False,True
base,simplicity-v1-c03-S_simple-one_detailed-SM,simplicity-v1-c03,consolidation,S_simple,one_detailed,SM,simplicity-v1-c03-S_simple-one_detailed-SM#2,S,130,True,True
base,simplicity-v1-c03-S_simple-one_detailed-SM,simplicity-v1-c03,consolidation,S_simple,one_detailed,SM,simplicity-v1-c03-S_simple-one_detailed-SM#3,S,109,False,True
base,simplicity-v1-s01-equal-flexible-MS,simplicity-v1-s01,specialization,equal,flexible,MS,simplicity-v1-s01-equal-flexible-MS#0,M,94,True,True
